case,B_T,fR_kHz,gate_time_us,ground_logical_Favg,excited_logical_Favg,worst_branch_logical_Favg,branch_to_branch_Favg,ground_nfev,excited_nfev,worst_branch_Favg
lowfield_sourcebacked,1.0291999999999986,22.0,11.363636363636363,0.9900206020450738,0.9887160352965352,0.9887160352965352,0.9783427263222824,30566,30566,0.9887160352965352
lowfield_sourcebacked,1.0291999999999986,22.25,11.235955056179776,0.9931707597092362,0.9875661754037898,0.9875661754037898,0.9827351682651272,30230,30230,0.9875661754037898
lowfield_sourcebacked,1.0291999999999986,22.5,11.11111111111111,0.993896773934804,0.99094598044613,0.99094598044613,0.983045834463753,29894,29894,0.99094598044613
lowfield_sourcebacked,1.0291999999999986,22.75,10.989010989010987,0.9934419197998144,0.9921115819641214,0.9921115819641214,0.9848494156406864,29558,29558,0.9921115819641214
lowfield_sourcebacked,1.0291999999999986,23.0,10.869565217391305,0.9903765265689536,0.9903159379227704,0.9903159379227704,0.9792514974184108,29246,29246,0.9903159379227704
lowfield_spectral_limiting_case,1.0291999999999986,5.0,49.99999999999999,0.9997196614264732,0.9995939526802676,0.9995939526802676,0.9990656509788306,129578,129578,0.9995939526802676
lowfield_spectral_limiting_case,1.0291999999999986,5.25,47.61904761904761,0.999739777258722,0.9996345505535338,0.9996345505535338,0.9992704575746352,123410,123410,0.9996345505535338
lowfield_spectral_limiting_case,1.0291999999999986,5.5,45.45454545454546,0.9996798419516578,0.9995306976154176,0.9995306976154176,0.9991022933818504,117794,117794,0.9995306976154176
lowfield_spectral_limiting_case,1.0291999999999986,5.75,43.47826086956522,0.9995682475783504,0.9995087222070675,0.9995087222070675,0.99878859719141,112670,112670,0.9995087222070675
lowfield_spectral_limiting_case,1.0291999999999986,6.0,41.66666666666666,0.9996543706891944,0.999406969314005,0.999406969314005,0.998864266194986,107978,107978,0.999406969314005
lowfield_spectral_limiting_case,1.0291999999999986,6.25,40.0,0.9995893374396938,0.999493922113913,0.999493922113913,0.9988505437833956,103658,103658,0.999493922113913
lowfield_spectral_limiting_case,1.0291999999999986,6.5,38.46153846153846,0.9995495476288268,0.9992872479475704,0.9992872479475704,0.9988812034369806,99674,99674,0.9992872479475704
lowfield_spectral_limiting_case,1.0291999999999986,6.75,37.03703703703704,0.9995151968057232,0.9992976608287238,0.9992976608287238,0.9986683389946832,95978,95978,0.9992976608287238
lowfield_spectral_limiting_case,1.0291999999999986,7.0,35.714285714285715,0.9995013161494736,0.9992438001826696,0.9992438001826696,0.9985714895486124,92558,92558,0.9992438001826696
lowfield_spectral_limiting_case,1.0291999999999986,7.25,34.48275862068965,0.999656009242628,0.99929782212623,0.99929782212623,0.9987789720267712,89366,89366,0.99929782212623
lowfield_spectral_limiting_case,1.0291999999999986,7.5,33.333333333333336,0.999401785800758,0.9992488026269472,0.9992488026269472,0.9984881865535138,86390,86390,0.9992488026269472
lowfield_spectral_limiting_case,1.0291999999999986,7.75,32.25806451612903,0.9993799613771246,0.999116859311132,0.999116859311132,0.9980828783501224,83594,83594,0.999116859311132
lowfield_spectral_limiting_case,1.0291999999999986,8.0,31.25,0.9994760635981486,0.9987199798418688,0.9987199798418688,0.9978504224293044,80990,80990,0.9987199798418688
lowfield_spectral_limiting_case,1.0291999999999986,8.25,30.3030303030303,0.9994169341564246,0.9988838255972848,0.9988838255972848,0.9980496390678048,78530,78530,0.9988838255972848
lowfield_spectral_limiting_case,1.0291999999999986,8.5,29.41176470588235,0.9994021427987126,0.9988052000286898,0.9988052000286898,0.9982083520217456,76226,76226,0.9988052000286898
lowfield_spectral_limiting_case,1.0291999999999986,8.75,28.57142857142857,0.999243608445162,0.999031015932395,0.999031015932395,0.997690498298684,74042,74042,0.999031015932395
lowfield_spectral_limiting_case,1.0291999999999986,9.0,27.777777777777786,0.9994275598237956,0.9986428751975942,0.9986428751975942,0.9976017943756113,71990,71990,0.9986428751975942
lowfield_spectral_limiting_case,1.0291999999999986,9.25,27.027027027027028,0.999137797098261,0.9985162115330176,0.9985162115330176,0.9970506356212776,70046,70046,0.9985162115330176
lowfield_spectral_limiting_case,1.0291999999999986,9.5,26.31578947368421,0.9990131660862333,0.9985366589337854,0.9985366589337854,0.996528065362784,68198,68198,0.9985366589337854
lowfield_spectral_limiting_case,1.0291999999999986,9.75,25.64102564102564,0.9990973879221036,0.9986783251304427,0.9986783251304427,0.9975430737062916,66458,66458,0.9986783251304427
lowfield_spectral_limiting_case,1.0291999999999986,10.0,25.0,0.9990175793569523,0.9988992777942391,0.9988992777942391,0.997851458378865,64790,64790,0.9988992777942391
lowfield_spectral_limiting_case,1.0291999999999986,10.25,24.39024390243902,0.9989165201151712,0.9983899007994008,0.9983899007994008,0.9968408207809156,63206,63206,0.9983899007994008
