label,kappa_abs_MHz,B_T,delta_inter_min_leading_MHz
5MHz_ceiling_target,140.0,1.4980000000000007,2.8134247221114013
5MHz_ceiling_target,140.0,1.5000000000000009,2.803829828549466
5MHz_ceiling_target,140.0,1.5020000000000007,2.794234934987533
5MHz_ceiling_target,140.0,1.504000000000001,2.7846400414255976
5MHz_ceiling_target,140.0,1.5060000000000007,2.775045147863665
5MHz_ceiling_target,140.0,1.508000000000001,2.7654502543017294
5MHz_ceiling_target,140.0,1.5100000000000007,2.7558553607397966
5MHz_ceiling_target,140.0,1.512000000000001,2.746260467177862
5MHz_ceiling_target,140.0,1.5140000000000007,2.7366655736159284
5MHz_ceiling_target,140.0,1.516000000000001,2.727070680053994
5MHz_ceiling_target,140.0,1.5180000000000007,2.7174757864920602
5MHz_ceiling_target,140.0,1.520000000000001,2.7078808929301257
5MHz_ceiling_target,140.0,1.5220000000000007,2.698285999368193
5MHz_ceiling_target,140.0,1.524000000000001,2.6886911058062575
5MHz_ceiling_target,140.0,1.5260000000000007,2.6790962122443247
5MHz_ceiling_target,140.0,1.528000000000001,2.6695013186823893
5MHz_ceiling_target,140.0,1.5300000000000007,2.6599064251204565
5MHz_ceiling_target,140.0,1.532000000000001,2.650311531558521
5MHz_ceiling_target,140.0,1.5340000000000007,2.6407166379965883
5MHz_ceiling_target,140.0,1.536000000000001,2.631121744434653
5MHz_ceiling_target,140.0,1.5380000000000007,2.62152685087272
5MHz_ceiling_target,140.0,1.540000000000001,2.6119319573107846
5MHz_ceiling_target,140.0,1.5420000000000007,2.602337063748852
5MHz_ceiling_target,140.0,1.544000000000001,2.5927421701869173
5MHz_ceiling_target,140.0,1.5460000000000007,2.5831472766249837
5MHz_ceiling_target,140.0,1.548000000000001,2.573552383063049
5MHz_ceiling_target,140.0,1.5500000000000007,2.5639574895011155
5MHz_ceiling_target,140.0,1.552000000000001,2.554362595939181
5MHz_ceiling_target,140.0,1.5540000000000007,2.544767702377248
5MHz_ceiling_target,140.0,1.556000000000001,2.5351728088153127
5MHz_ceiling_target,140.0,1.5580000000000007,2.52557791525338
5MHz_ceiling_target,140.0,1.560000000000001,2.5159830216914445
5MHz_ceiling_target,140.0,1.5620000000000007,2.5063881281295117
5MHz_ceiling_target,140.0,1.564000000000001,2.4967932345675763
5MHz_ceiling_target,140.0,1.5660000000000007,2.4871983410056435
5MHz_ceiling_target,140.0,1.568000000000001,2.477603447443708
5MHz_ceiling_target,140.0,1.5700000000000007,2.4680085538817753
5MHz_ceiling_target,140.0,1.572000000000001,2.45841366031984
5MHz_ceiling_target,140.0,1.5740000000000007,2.448818766757907
5MHz_ceiling_target,140.0,1.576000000000001,2.4392238731959726
5MHz_ceiling_target,140.0,1.5780000000000007,2.429628979634039
5MHz_ceiling_target,140.0,1.580000000000001,2.4200340860721044
5MHz_ceiling_target,140.0,1.5820000000000007,2.4104391925101707
5MHz_ceiling_target,140.0,1.584000000000001,2.400844298948236
5MHz_ceiling_target,140.0,1.5860000000000007,2.3912494053863034
5MHz_ceiling_target,140.0,1.588000000000001,2.381654511824368
5MHz_ceiling_target,140.0,1.5900000000000007,2.372059618262435
5MHz_ceiling_target,140.0,1.592000000000001,2.3624647247004997
5MHz_ceiling_target,140.0,1.5940000000000007,2.352869831138567
5MHz_ceiling_target,140.0,1.596000000000001,2.3432749375766315
5MHz_ceiling_target,140.0,1.5980000000000008,2.3336800440146988
5MHz_ceiling_target,140.0,1.600000000000001,2.3240851504527633
5MHz_ceiling_target,140.0,1.6020000000000008,2.3144902568908305
5MHz_ceiling_target,140.0,1.604000000000001,2.304895363328895
5MHz_ceiling_target,140.0,1.6060000000000008,2.2953004697669623
5MHz_ceiling_target,140.0,1.608000000000001,2.285705576205028
5MHz_ceiling_target,140.0,1.6100000000000008,2.276110682643094
5MHz_ceiling_target,140.0,1.612000000000001,2.2665157890811596
5MHz_ceiling_target,140.0,1.6140000000000008,2.256920895519226
5MHz_ceiling_target,140.0,1.616000000000001,2.2473260019572914
5MHz_ceiling_target,140.0,1.6180000000000008,2.2377311083953586
5MHz_ceiling_target,140.0,1.620000000000001,2.228136214833423
5MHz_ceiling_target,140.0,1.6220000000000008,2.2185413212714904
5MHz_ceiling_target,140.0,1.624000000000001,2.208946427709555
5MHz_ceiling_target,140.0,1.6260000000000008,2.199351534147622
5MHz_ceiling_target,140.0,1.628000000000001,2.1897566405856868
5MHz_ceiling_target,140.0,1.6300000000000008,2.180161747023754
5MHz_ceiling_target,140.0,1.632000000000001,2.1705668534618185
5MHz_ceiling_target,140.0,1.6340000000000008,2.1609719598998858
5MHz_ceiling_target,140.0,1.636000000000001,2.1513770663379503
5MHz_ceiling_target,140.0,1.6380000000000008,2.1417821727760176
5MHz_ceiling_target,140.0,1.640000000000001,2.132187279214083
5MHz_ceiling_target,140.0,1.6420000000000008,2.1225923856521494
5MHz_ceiling_target,140.0,1.644000000000001,2.112997492090215
5MHz_ceiling_target,140.0,1.6460000000000008,2.103402598528281
5MHz_ceiling_target,140.0,1.648000000000001,2.0938077049663466
5MHz_ceiling_target,140.0,1.6500000000000008,2.084212811404414
5MHz_ceiling_target,140.0,1.652000000000001,2.0746179178424784
5MHz_ceiling_target,140.0,1.6540000000000008,2.0650230242805456
5MHz_ceiling_target,140.0,1.656000000000001,2.05542813071861
5MHz_ceiling_target,140.0,1.6580000000000008,2.0458332371566774
5MHz_ceiling_target,140.0,1.660000000000001,2.036238343594742
5MHz_ceiling_target,140.0,1.6620000000000008,2.026643450032809
5MHz_ceiling_target,140.0,1.664000000000001,2.0170485564708738
5MHz_ceiling_target,140.0,1.6660000000000008,2.007453662908941
5MHz_ceiling_target,140.0,1.668000000000001,1.9978587693470065
5MHz_ceiling_target,140.0,1.6700000000000008,1.9882638757850728
5MHz_ceiling_target,140.0,1.672000000000001,1.9786689822231374
5MHz_ceiling_target,140.0,1.6740000000000008,1.9690740886612055
5MHz_ceiling_target,140.0,1.676000000000001,1.95947919509927
5MHz_ceiling_target,140.0,1.6780000000000008,1.9498843015373364
5MHz_ceiling_target,140.0,1.680000000000001,1.940289407975401
5MHz_ceiling_target,140.0,1.6820000000000008,1.930694514413469
5MHz_ceiling_target,140.0,1.684000000000001,1.9210996208515336
5MHz_ceiling_target,140.0,1.6860000000000008,1.9115047272896
5MHz_ceiling_target,140.0,1.688000000000001,1.9019098337276663
5MHz_ceiling_target,140.0,1.6900000000000008,1.8923149401657327
5MHz_ceiling_target,140.0,1.692000000000001,1.8827200466037972
5MHz_ceiling_target,140.0,1.6940000000000008,1.8731251530418636
5MHz_ceiling_target,140.0,1.696000000000001,1.86353025947993
5MHz_ceiling_target,140.0,1.6980000000000008,1.8539353659179962
5MHz_ceiling_target,140.0,1.700000000000001,1.8443404723560608
5MHz_ceiling_target,140.0,1.7020000000000008,1.834745578794129
5MHz_ceiling_target,140.0,1.704000000000001,1.8251506852321935
5MHz_ceiling_target,140.0,1.7060000000000008,1.8155557916702598
5MHz_ceiling_target,140.0,1.708000000000001,1.8059608981083244
5MHz_ceiling_target,140.0,1.7100000000000009,1.7963660045463925
5MHz_ceiling_target,140.0,1.712000000000001,1.786771110984457
5MHz_ceiling_target,140.0,1.7140000000000009,1.7771762174225234
5MHz_ceiling_target,140.0,1.716000000000001,1.767581323860588
5MHz_ceiling_target,140.0,1.7180000000000009,1.757986430298656
5MHz_ceiling_target,140.0,1.720000000000001,1.7483915367367207
5MHz_ceiling_target,140.0,1.7220000000000009,1.738796643174787
5MHz_ceiling_target,140.0,1.724000000000001,1.7292017496128533
5MHz_ceiling_target,140.0,1.7260000000000009,1.7196068560509197
5MHz_ceiling_target,140.0,1.728000000000001,1.7100119624889842
5MHz_ceiling_target,140.0,1.7300000000000009,1.7004170689270524
5MHz_ceiling_target,140.0,1.732000000000001,1.690822175365117
5MHz_ceiling_target,140.0,1.7340000000000009,1.6812272818031833
5MHz_ceiling_target,140.0,1.736000000000001,1.6716323882412478
5MHz_ceiling_target,140.0,1.7380000000000009,1.662037494679316
5MHz_ceiling_target,140.0,1.740000000000001,1.6524426011173805
5MHz_ceiling_target,140.0,1.7420000000000009,1.6428477075554468
5MHz_ceiling_target,140.0,1.744000000000001,1.6332528139935114
5MHz_ceiling_target,140.0,1.7460000000000009,1.6236579204315795
5MHz_ceiling_target,140.0,1.748000000000001,1.614063026869644
5MHz_ceiling_target,140.0,1.7500000000000009,1.6044681333077104
5MHz_ceiling_target,140.0,1.7520000000000011,1.5948732397457768
5MHz_ceiling_target,140.0,1.754000000000001,1.5852783461838431
5MHz_ceiling_target,140.0,1.7560000000000011,1.5756834526219077
5MHz_ceiling_target,140.0,1.758000000000001,1.566088559059974
5MHz_ceiling_target,140.0,1.7600000000000011,1.5564936654980404
5MHz_ceiling_target,140.0,1.762000000000001,1.5468987719361067
5MHz_ceiling_target,140.0,1.7640000000000011,1.5373038783741713
5MHz_ceiling_target,140.0,1.766000000000001,1.5277089848122394
5MHz_ceiling_target,140.0,1.7680000000000011,1.518114091250304
5MHz_ceiling_target,140.0,1.770000000000001,1.5085191976883703
5MHz_ceiling_target,140.0,1.7720000000000011,1.4989243041264348
5MHz_ceiling_target,140.0,1.774000000000001,1.489329410564503
5MHz_ceiling_target,140.0,1.7760000000000011,1.4797345170025675
5MHz_ceiling_target,140.0,1.778000000000001,1.4701396234406339
5MHz_ceiling_target,140.0,1.7800000000000011,1.4605447298786984
5MHz_ceiling_target,140.0,1.782000000000001,1.4509498363167666
5MHz_ceiling_target,140.0,1.7840000000000011,1.4413549427548311
5MHz_ceiling_target,140.0,1.786000000000001,1.4317600491928975
5MHz_ceiling_target,140.0,1.7880000000000011,1.4221651556309638
5MHz_ceiling_target,140.0,1.790000000000001,1.4125702620690301
5MHz_ceiling_target,140.0,1.7920000000000011,1.4029753685070947
5MHz_ceiling_target,140.0,1.794000000000001,1.3933804749451628
5MHz_ceiling_target,140.0,1.7960000000000012,1.3837855813832274
5MHz_ceiling_target,140.0,1.798000000000001,1.3741906878212937
5MHz_ceiling_target,140.0,1.8000000000000012,1.3645957942593583
